                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    159,                0.34653,                0.31744,                0.90019,                0.93374,                0.86824,                0.94391,                0.78295,                0.68622,                0.48455,                 1.0791,              0.0013048,              0.0013048,              0.0013048
                    160,                0.36484,                0.32512,                0.92076,                0.94004,                0.86256,                0.95333,                0.78105,                0.71272,                0.48799,                 1.1006,              0.0013004,              0.0013004,              0.0013004
                    161,                0.38092,                0.34043,                0.91361,                0.94641,                0.90521,                0.94806,                0.78326,                0.69815,                 0.4934,                 1.1066,               0.001296,               0.001296,               0.001296
                    162,                0.35503,                 0.3215,                0.89591,                0.90398,                0.93696,                0.95684,                0.79585,                0.65119,                0.45587,                 1.0844,              0.0012916,              0.0012916,              0.0012916
                    163,                0.37431,                0.35085,                0.90955,                0.94633,                0.88626,                0.93862,                0.77897,                0.69144,                0.49855,                 1.1125,              0.0012872,              0.0012872,              0.0012872
                    164,                0.35934,                0.32166,                 0.9083,                 0.9079,                0.90047,                 0.9408,                0.78085,                0.65643,                0.49409,                 1.0822,              0.0012828,              0.0012828,              0.0012828
                    165,                0.35279,                0.31734,                0.91816,                0.91885,                0.92417,                0.95199,                0.78516,                0.67997,                0.48669,                 1.0968,              0.0012784,              0.0012784,              0.0012784
                    166,                0.34302,                0.32016,                0.91415,                0.92903,                0.90047,                0.95118,                0.78039,                0.71823,                0.47144,                 1.1087,               0.001274,               0.001274,               0.001274
                    167,                0.35757,                0.33183,                0.90606,                 0.8761,                0.90485,                0.93452,                0.77812,                0.69837,                0.47801,                 1.1098,              0.0012696,              0.0012696,              0.0012696
                    168,                0.36863,                0.32804,                0.90891,                0.94632,                0.90047,                0.93822,                0.77713,                0.67165,                0.46129,                 1.0969,              0.0012652,              0.0012652,              0.0012652
                    169,                0.35266,                0.32638,                0.90166,                0.95092,                0.91823,                0.94423,                0.78159,                0.70281,                0.48938,                 1.1084,              0.0012608,              0.0012608,              0.0012608
                    170,                0.36168,                0.31456,                0.90371,                0.95458,                0.88152,                0.95311,                0.79127,                0.71532,                0.49342,                 1.1232,              0.0012564,              0.0012564,              0.0012564
                    171,                0.34076,                0.32555,                0.90166,                0.92773,                0.91254,                0.94634,                0.78369,                0.67725,                0.47395,                 1.1134,               0.001252,               0.001252,               0.001252
                    172,                0.35153,                0.30296,                0.89682,                0.94616,                0.90047,                0.93968,                0.79436,                0.65228,                0.45577,                 1.0928,              0.0012476,              0.0012476,              0.0012476
                    173,                0.35814,                0.32676,                0.89856,                0.94056,                0.90995,                0.93871,                0.78667,                0.65726,                0.49877,                 1.0926,              0.0012432,              0.0012432,              0.0012432
                    174,                0.35678,                0.31368,                0.90301,                0.91883,                  0.912,                0.94102,                0.77703,                 0.7005,                0.52831,                 1.1204,              0.0012388,              0.0012388,              0.0012388
                    175,                0.35651,                0.30663,                0.90503,                0.90721,                 0.8804,                0.92358,                0.76807,                0.69348,                0.55112,                 1.1215,              0.0012344,              0.0012344,              0.0012344
                    176,                0.35669,                0.30826,                0.89507,                0.89063,                0.91469,                0.92817,                0.76557,                0.67498,                0.55652,                 1.1057,                0.00123,                0.00123,                0.00123
                    177,                0.35715,                 0.3154,                0.90038,                0.93052,                0.89573,                 0.9307,                 0.7845,                0.65387,                 0.4913,                  1.104,              0.0012256,              0.0012256,              0.0012256
                    178,                0.33829,                0.30986,                0.90105,                0.90961,                0.90619,                0.94006,                0.78846,                0.65746,                0.46604,                 1.0947,              0.0012212,              0.0012212,              0.0012212
                    179,                0.35191,                 0.3199,                0.90749,                0.89359,                0.88152,                0.93395,                0.78077,                 0.6832,                 0.5095,                 1.1083,              0.0012168,              0.0012168,              0.0012168
                    180,                 0.3315,                0.30468,                0.90328,                0.90802,                0.91469,                0.93565,                0.76929,                0.70069,                0.50528,                 1.1344,              0.0012124,              0.0012124,              0.0012124
                    181,                0.34289,                0.31639,                0.90811,                0.90737,                0.89573,                0.94115,                0.78686,                0.69117,                0.47956,                 1.1153,               0.001208,               0.001208,               0.001208
                    182,                0.35021,                0.31237,                0.91261,                 0.9585,                0.89573,                0.95189,                 0.7965,                0.67037,                0.48905,                 1.0971,              0.0012036,              0.0012036,              0.0012036
                    183,                0.34002,                0.31747,                 0.8932,                0.93482,                 0.8836,                0.94517,                0.77699,                0.68705,                0.49356,                 1.1092,              0.0011992,              0.0011992,              0.0011992
                    184,                0.33365,                0.31704,                0.90134,                0.93797,                0.86256,                0.92481,                0.76902,                0.72122,                0.53741,                 1.1277,              0.0011948,              0.0011948,              0.0011948
                    185,                0.36149,                0.32951,                0.90973,                 0.9292,                0.89573,                0.93393,                0.79125,                0.65545,                0.49564,                 1.0709,              0.0011904,              0.0011904,              0.0011904
                    186,                0.32391,                0.29993,                0.90423,                0.94475,                0.88152,                0.94197,                0.79796,                0.65265,                0.46305,                 1.0953,               0.001186,               0.001186,               0.001186
                    187,                0.32659,                  0.302,                0.89208,                0.96122,                0.87204,                0.93843,                0.79099,                0.67052,                0.49674,                 1.0964,              0.0011816,              0.0011816,              0.0011816
                    188,                0.35468,                0.31547,                0.90326,                 0.9426,                0.88626,                0.93128,                0.78404,                0.67827,                0.50652,                  1.106,              0.0011772,              0.0011772,              0.0011772
                    189,                0.34738,                0.31188,                0.90556,                0.93584,                0.89861,                 0.9427,                0.79745,                0.65028,                0.49757,                 1.0791,              0.0011728,              0.0011728,              0.0011728
                    190,                0.33983,                0.29553,                0.89716,                0.92691,                0.84147,                0.93844,                0.78773,                0.66768,                0.51833,                   1.09,              0.0011684,              0.0011684,              0.0011684
                    191,                0.33698,                0.30655,                0.90243,                0.92756,                0.90047,                0.93618,                0.79178,                0.67245,                0.50911,                 1.0832,               0.001164,               0.001164,               0.001164
                    192,                 0.3419,                0.29726,                0.90553,                0.92218,                  0.891,                0.93696,                0.76335,                0.71285,                0.54909,                 1.1073,              0.0011596,              0.0011596,              0.0011596
                    193,                0.35804,                0.29918,                 0.8958,                0.91058,                0.91699,                0.94528,                0.79561,                0.67677,                0.48786,                 1.0844,              0.0011552,              0.0011552,              0.0011552
                    194,                0.35669,                0.31179,                0.90179,                0.92265,                0.90446,                0.94555,                0.79227,                0.68521,                0.49565,                 1.0995,              0.0011508,              0.0011508,              0.0011508
                    195,                0.34289,                 0.3102,                0.89375,                0.94864,                0.88626,                 0.9442,                0.79332,                0.66218,                 0.4444,                 1.1017,              0.0011464,              0.0011464,              0.0011464
                    196,                0.33754,                0.29934,                0.90407,                0.93012,                0.88321,                0.94576,                0.78568,                0.68795,                0.46348,                 1.1241,               0.001142,               0.001142,               0.001142
                    197,                 0.3168,                0.27533,                0.88668,                0.93006,                0.89573,                0.95125,                0.80224,                0.67868,                0.51368,                 1.1103,              0.0011376,              0.0011376,              0.0011376
                    198,                0.33562,                0.30017,                0.89502,                0.93518,                0.88895,                0.95374,                0.79632,                0.68424,                0.48303,                 1.1177,              0.0011332,              0.0011332,              0.0011332
                    199,                0.33724,                0.30544,                 0.8931,                0.94445,                0.88637,                 0.9536,                0.78821,                0.67631,                0.44817,                 1.1159,              0.0011288,              0.0011288,              0.0011288
                    200,                 0.3249,                0.29319,                0.89035,                0.94972,                0.89529,                  0.949,                0.79893,                0.66381,                0.45829,                 1.1103,              0.0011244,              0.0011244,              0.0011244
                    201,                 0.3238,                0.30002,                0.89226,                 0.9402,                0.89418,                0.95408,                0.78767,                0.67805,                0.46363,                 1.1117,                0.00112,                0.00112,                0.00112
                    202,                0.31971,                0.30719,                0.88773,                0.90628,                0.91659,                0.95394,                0.78934,                0.66767,                0.49009,                 1.0931,              0.0011156,              0.0011156,              0.0011156
                    203,                0.33149,                0.29975,                0.89873,                0.92713,                 0.8673,                0.93248,                0.78496,                0.68072,                0.52372,                 1.0998,              0.0011112,              0.0011112,              0.0011112
                    204,                0.33174,                0.29542,                0.89102,                0.90987,                0.90904,                0.94144,                0.78029,                0.68491,                0.54042,                 1.1246,              0.0011068,              0.0011068,              0.0011068
                    205,                0.32948,                0.30278,                0.90606,                0.95163,                0.85308,                0.93654,                0.77132,                0.67819,                0.56492,                  1.115,              0.0011024,              0.0011024,              0.0011024
                    206,                0.31252,                0.29191,                 0.8969,                0.91792,                  0.891,                0.93187,                0.79204,                0.65416,                 0.4973,                 1.1093,               0.001098,               0.001098,               0.001098
                    207,                 0.3367,                0.31441,                0.90507,                0.93536,                0.91943,                0.94588,                0.79859,                0.63002,                0.44571,                 1.0961,              0.0010936,              0.0010936,              0.0010936
                    208,                0.33805,                 0.3044,                0.89591,                0.89913,                0.93365,                0.94842,                0.79118,                0.65771,                0.47177,                 1.1222,              0.0010892,              0.0010892,              0.0010892
                    209,                0.33469,                0.30389,                0.90986,                0.90382,                0.89573,                0.94207,                0.79075,                0.66776,                0.46949,                 1.0994,              0.0010848,              0.0010848,              0.0010848
                    210,                0.33634,                0.30075,                0.90279,                0.96444,                0.87678,                0.94772,                0.80317,                0.65381,                0.45349,                 1.0871,              0.0010804,              0.0010804,              0.0010804
                    211,                0.30506,                0.27943,                0.88637,                0.92745,                0.92417,                0.94223,                0.79235,                0.66248,                 0.4764,                 1.0857,               0.001076,               0.001076,               0.001076
                    212,                0.31235,                0.29141,                0.89006,                0.93568,                0.93365,                0.95017,                0.79224,                0.67243,                0.48698,                 1.1127,              0.0010716,              0.0010716,              0.0010716
                    213,                0.31442,                 0.2793,                0.88535,                0.90484,                0.90521,                0.94369,                0.78455,                0.67889,                0.49726,                 1.1143,              0.0010672,              0.0010672,              0.0010672
                    214,                0.32447,                0.28824,                 0.9008,                0.92363,                0.90521,                0.94607,                0.79523,                0.67015,                0.48474,                 1.1239,              0.0010628,              0.0010628,              0.0010628
                    215,                0.30722,                0.27951,                0.88236,                0.90216,                0.90047,                0.93653,                0.78691,                0.66155,                0.50747,                 1.0989,              0.0010584,              0.0010584,              0.0010584
                    216,                0.31531,                0.28432,                0.88951,                0.89344,                0.91398,                0.93285,                0.78219,                0.66465,                0.48275,                 1.0906,               0.001054,               0.001054,               0.001054
                    217,                0.32113,                 0.3061,                0.89281,                0.93646,                0.86256,                0.92827,                0.78835,                0.65045,                0.47566,                 1.0828,              0.0010496,              0.0010496,              0.0010496
                    218,                0.32993,                0.30118,                0.89889,                0.89505,                0.87678,                  0.933,                0.79318,                0.64384,                0.49143,                 1.0725,              0.0010452,              0.0010452,              0.0010452
                    219,                0.31427,                0.28568,                 0.8966,                0.88867,                  0.891,                0.93051,                0.76734,                0.68343,                0.55844,                 1.1002,              0.0010408,              0.0010408,              0.0010408
                    220,                0.30811,                0.28758,                0.89595,                0.95045,                0.91469,                0.94589,                0.79384,                0.66783,                0.44952,                 1.0956,              0.0010364,              0.0010364,              0.0010364
                    221,                0.31056,                0.29203,                0.89128,                0.91354,                0.90133,                0.93272,                0.77976,                0.65759,                0.46402,                 1.0946,               0.001032,               0.001032,               0.001032
                    222,                0.31323,                0.29431,                0.88198,                0.92193,                0.91943,                0.93988,                 0.7821,                0.64874,                0.46594,                 1.0919,              0.0010276,              0.0010276,              0.0010276
                    223,                0.32286,                0.29032,                 0.8951,                0.93601,                0.90118,                0.94367,                0.77759,                0.65086,                0.48583,                 1.0938,              0.0010232,              0.0010232,              0.0010232
                    224,                0.30502,                0.28622,                0.89867,                0.93999,                0.89573,                0.94578,                0.77768,                0.64382,                0.47317,                 1.0912,              0.0010188,              0.0010188,              0.0010188
                    225,                0.30679,                0.28057,                0.89021,                0.93376,                0.90995,                0.94141,                0.78804,                0.64909,                0.49043,                 1.0817,              0.0010144,              0.0010144,              0.0010144
                    226,                0.31836,                0.28886,                0.89674,                 0.9112,                0.91943,                0.94429,                0.79191,                0.64177,                0.52436,                 1.0806,                0.00101,                0.00101,                0.00101
                    227,                0.31944,                0.27633,                0.88408,                0.91385,                0.90995,                0.94092,                0.79364,                0.62466,                0.48168,                 1.0639,              0.0010056,              0.0010056,              0.0010056
                    228,                 0.3042,                0.27214,                0.88727,                0.94895,                0.87204,                0.92942,                 0.7952,                0.65471,                0.46959,                 1.0626,              0.0010012,              0.0010012,              0.0010012
                    229,                 0.3146,                0.28059,                0.90135,                0.90399,                0.91469,                0.92915,                0.79838,                0.61621,                  0.453,                  1.037,              0.0009968,              0.0009968,              0.0009968
                    230,                0.33185,                0.29232,                0.89253,                0.89294,                0.90521,                0.92207,                0.78765,                0.63372,                0.47861,                 1.0646,              0.0009924,              0.0009924,              0.0009924
                    231,                0.30837,                0.28871,                0.87939,                0.94348,                0.88152,                 0.9187,                0.78464,                0.65949,                0.45682,                 1.0999,               0.000988,               0.000988,               0.000988
                    232,                0.32283,                0.28816,                0.87814,                0.92072,                  0.891,                0.92902,                0.79572,                0.65562,                0.49802,                 1.0865,              0.0009836,              0.0009836,              0.0009836
                    233,                0.32131,                0.29807,                0.89508,                0.91469,                0.91468,                0.93472,                0.78826,                0.64148,                0.49074,                 1.0905,              0.0009792,              0.0009792,              0.0009792
                    234,                0.31295,                0.28826,                0.89336,                0.93905,                0.90521,                0.93864,                0.78626,                0.63736,                0.45704,                 1.0847,              0.0009748,              0.0009748,              0.0009748
                    235,                0.29685,                0.28432,                0.88156,                0.91464,                0.90047,                 0.9421,                0.78434,                0.65875,                0.50897,                 1.0944,              0.0009704,              0.0009704,              0.0009704
                    236,                0.31171,                0.27668,                0.88396,                0.91786,                 0.9003,                 0.9287,                0.77343,                0.67919,                0.50963,                 1.1021,               0.000966,               0.000966,               0.000966
                    237,                0.30699,                0.27914,                0.87951,                0.94969,                0.90047,                0.94099,                0.78709,                0.67138,                0.47993,                  1.098,              0.0009616,              0.0009616,              0.0009616
                    238,                0.29279,                0.26515,                0.87796,                0.93343,                0.89573,                0.93976,                0.79158,                0.65962,                0.45232,                 1.1007,              0.0009572,              0.0009572,              0.0009572
                    239,                 0.3058,                0.28299,                0.89249,                0.89937,                0.90047,                0.92829,                0.78503,                0.67126,                0.51645,                 1.1082,              0.0009528,              0.0009528,              0.0009528
                    240,                0.29781,                0.27829,                0.88052,                0.91723,                0.89288,                0.93884,                0.79319,                0.67177,                0.49424,                 1.1071,              0.0009484,              0.0009484,              0.0009484
                    241,                0.28352,                0.26933,                0.87583,                0.93873,                0.87134,                0.94802,                0.79667,                0.66177,                0.51042,                 1.1009,               0.000944,               0.000944,               0.000944
                    242,                0.32249,                0.28333,                0.88761,                0.92742,                0.90521,                0.94776,                0.80595,                 0.6358,                0.45123,                 1.0851,              0.0009396,              0.0009396,              0.0009396
                    243,                0.31496,                0.28452,                0.88345,                0.92008,                0.89573,                0.94447,                0.79304,                 0.6526,                0.47475,                 1.0908,              0.0009352,              0.0009352,              0.0009352
                    244,                0.32279,                 0.2732,                0.89664,                0.90893,                0.91469,                0.94335,                0.79533,                0.64419,                0.46682,                 1.0781,              0.0009308,              0.0009308,              0.0009308
                    245,                 0.3085,                0.28163,                0.87254,                 0.9546,                0.89684,                0.94641,                0.79685,                 0.6795,                  0.453,                 1.1085,              0.0009264,              0.0009264,              0.0009264
                    246,                0.30322,                0.27013,                0.87236,                0.97834,                0.85643,                0.93233,                0.77914,                0.68001,                0.46866,                 1.1118,               0.000922,               0.000922,               0.000922
                    247,                0.31771,                0.27691,                0.88552,                0.92953,                0.87513,                0.93524,                0.79464,                0.64786,                0.48319,                 1.0868,              0.0009176,              0.0009176,              0.0009176
                    248,                0.29649,                0.26826,                0.88863,                0.92016,                0.90047,                0.93823,                0.80326,                0.65162,                 0.4911,                 1.0837,              0.0009132,              0.0009132,              0.0009132
                    249,                 0.3115,                0.26431,                0.89338,                0.96211,                0.84244,                0.93979,                0.79108,                0.65105,                0.51717,                 1.0733,              0.0009088,              0.0009088,              0.0009088
                    250,                0.30498,                 0.2777,                0.88699,                0.90205,                0.87288,                0.93527,                0.80072,                0.63573,                0.51658,                 1.0586,              0.0009044,              0.0009044,              0.0009044
                    251,                0.29826,                0.28245,                0.89426,                0.89995,                0.89528,                0.93609,                0.78957,                0.64731,                0.50554,                 1.0742,                 0.0009,                 0.0009,                 0.0009
                    252,                0.31256,                0.28337,                0.89359,                0.92262,                 0.9041,                0.94965,                0.78996,                0.63569,                0.51475,                 1.0642,              0.0008956,              0.0008956,              0.0008956
                    253,                0.30618,                0.28709,                0.88661,                 0.9005,                0.90073,                0.92997,                0.79087,                0.62295,                0.46801,                 1.0609,              0.0008912,              0.0008912,              0.0008912
                    254,                0.30077,                0.27947,                0.88342,                0.89874,                0.91469,                0.93345,                0.79027,                0.63818,                0.45123,                 1.0801,              0.0008868,              0.0008868,              0.0008868
                    255,                 0.2949,                0.26753,                0.87282,                0.91979,                0.90521,                0.93839,                0.79686,                0.61768,                0.44345,                 1.0654,              0.0008824,              0.0008824,              0.0008824
                    256,                0.29278,                0.27539,                0.87379,                0.91806,                0.91469,                0.94201,                 0.7919,                0.64457,                 0.4698,                 1.0854,               0.000878,               0.000878,               0.000878
                    257,                 0.3025,                0.28069,                0.88256,                0.90918,                0.89573,                0.94172,                0.79627,                0.64736,                0.45923,                 1.0874,              0.0008736,              0.0008736,              0.0008736
                    258,                0.29371,                0.28206,                 0.8863,                0.96662,                 0.8673,                0.94546,                0.79164,                0.64677,                0.48574,                 1.0816,              0.0008692,              0.0008692,              0.0008692
                    259,                0.28348,                0.26217,                0.87604,                0.90663,                0.92037,                0.95173,                 0.8015,                   0.64,                0.48155,                  1.067,              0.0008648,              0.0008648,              0.0008648
                    260,                0.29142,                0.27129,                  0.883,                 0.8647,                0.92891,                0.93909,                0.78904,                0.64493,                0.50076,                 1.0744,              0.0008604,              0.0008604,              0.0008604
                    261,                 0.2874,                0.25345,                0.88237,                0.89713,                0.90932,                0.94811,                0.80519,                 0.6279,                0.50467,                 1.0531,               0.000856,               0.000856,               0.000856
                    262,                0.28478,                0.27068,                0.88322,                0.91242,                0.90521,                0.94834,                0.80362,                0.64034,                0.48972,                 1.0599,              0.0008516,              0.0008516,              0.0008516
                    263,                0.31395,                0.28065,                0.89284,                0.93064,                  0.891,                0.94494,                0.79649,                0.64533,                0.48552,                 1.0693,              0.0008472,              0.0008472,              0.0008472
                    264,                0.27557,                0.26308,                0.87577,                0.92523,                0.91469,                0.94855,                0.80433,                0.63295,                0.47228,                 1.0721,              0.0008428,              0.0008428,              0.0008428
                    265,                0.29316,                0.26712,                0.88741,                0.89854,                0.92338,                0.94504,                0.80688,                0.61286,                0.47871,                 1.0621,              0.0008384,              0.0008384,              0.0008384
                    266,                0.28767,                0.26826,                0.88578,                0.92658,                0.89719,                0.93783,                0.79425,                0.64323,                 0.5113,                 1.0727,               0.000834,               0.000834,               0.000834
                    267,                0.28527,                 0.2713,                  0.884,                0.92599,                0.90521,                0.93492,                0.79853,                0.65701,                0.51706,                 1.0987,              0.0008296,              0.0008296,              0.0008296
                    268,                0.28902,                0.26262,                0.87941,                0.94051,                0.89913,                0.94057,                0.79458,                0.65573,                0.50606,                 1.1176,              0.0008252,              0.0008252,              0.0008252
                    269,                0.27473,                0.26364,                0.86642,                0.93499,                0.88613,                0.93806,                0.79273,                0.66057,                  0.466,                 1.1101,              0.0008208,              0.0008208,              0.0008208
                    270,                0.30714,                0.26201,                0.88944,                0.94515,                0.89841,                0.94739,                0.80962,                0.63406,                0.45305,                 1.0942,              0.0008164,              0.0008164,              0.0008164
                    271,                0.29682,                0.27484,                0.87625,                0.93005,                0.91469,                0.95013,                0.81408,                 0.6253,                0.44455,                 1.0757,               0.000812,               0.000812,               0.000812
                    272,                0.26986,                0.25765,                0.87626,                0.93728,                0.92068,                0.95398,                0.80691,                0.62194,                0.44254,                 1.0695,              0.0008076,              0.0008076,              0.0008076
                    273,                0.29483,                0.27399,                0.87692,                0.91334,                 0.8991,                0.93231,                0.79737,                0.65053,                0.50046,                 1.0835,              0.0008032,              0.0008032,              0.0008032
                    274,                0.28604,                0.25938,                0.87128,                0.93906,                0.87639,                0.93296,                0.80287,                0.62485,                0.50015,                  1.073,              0.0007988,              0.0007988,              0.0007988
                    275,                0.26502,                0.25041,                0.87738,                0.90333,                0.89573,                0.93621,                0.78663,                 0.6427,                0.50173,                 1.0908,              0.0007944,              0.0007944,              0.0007944
                    276,                0.27948,                0.26194,                0.88277,                0.92246,                0.89573,                0.93991,                0.78718,                0.65024,                0.48667,                  1.108,                0.00079,                0.00079,                0.00079
                    277,                0.29406,                0.25853,                0.88251,                0.92005,                0.90995,                0.93973,                0.79455,                0.64649,                0.47967,                 1.1017,              0.0007856,              0.0007856,              0.0007856
                    278,                0.27179,                0.24876,                0.87543,                0.91124,                0.91469,                0.94939,                 0.7957,                0.64666,                0.46774,                 1.0993,              0.0007812,              0.0007812,              0.0007812
                    279,                0.28879,                0.26658,                0.87512,                0.92555,                0.91943,                0.94545,                0.80396,                0.64015,                0.47219,                 1.0918,              0.0007768,              0.0007768,              0.0007768
                    280,                0.26932,                0.25608,                0.88203,                0.91855,                0.90863,                 0.9428,                0.80099,                0.65118,                0.47807,                 1.0879,              0.0007724,              0.0007724,              0.0007724
                    281,                0.27365,                0.26079,                0.87863,                0.93282,                0.88152,                0.94046,                0.79629,                0.66698,                0.52683,                 1.1205,               0.000768,               0.000768,               0.000768
                    282,                 0.2905,                0.26274,                 0.8757,                0.92524,                0.88626,                0.94544,                0.79785,                0.63901,                0.50065,                 1.0957,              0.0007636,              0.0007636,              0.0007636
                    283,                0.28825,                 0.2716,                0.86949,                0.92485,                0.90995,                0.95223,                0.81368,                 0.6179,                0.46671,                 1.0867,              0.0007592,              0.0007592,              0.0007592
                    284,                0.28337,                0.26169,                 0.8717,                0.91406,                0.90735,                0.94878,                0.80594,                0.61688,                0.45986,                 1.0656,              0.0007548,              0.0007548,              0.0007548
                    285,                0.28942,                0.26377,                0.87349,                0.94832,                0.87678,                0.95262,                0.81111,                0.61849,                0.48126,                 1.0586,              0.0007504,              0.0007504,              0.0007504
                    286,                0.27777,                0.24874,                0.86724,                0.93574,                0.90521,                0.95219,                0.81122,                0.62846,                 0.5075,                 1.0768,               0.000746,               0.000746,               0.000746
                    287,                0.28338,                0.24665,                0.87341,                0.92502,                0.89573,                0.94955,                0.81425,                0.63108,                0.46551,                 1.0887,              0.0007416,              0.0007416,              0.0007416
                    288,                0.28152,                0.25115,                0.87993,                0.94942,                0.88626,                0.94798,                 0.8154,                0.64048,                0.49561,                 1.0949,              0.0007372,              0.0007372,              0.0007372
                    289,                0.29309,                0.26955,                0.87633,                0.93202,                0.90966,                0.94491,                0.79902,                0.65697,                0.48857,                 1.1093,              0.0007328,              0.0007328,              0.0007328
                    290,                 0.2696,                0.25099,                0.87306,                0.90982,                0.90848,                0.93831,                0.79194,                0.64278,                0.49002,                 1.1006,              0.0007284,              0.0007284,              0.0007284
                    291,                0.26752,                 0.2526,                0.86136,                0.89807,                 0.9186,                 0.9404,                0.80219,                0.63546,                0.45774,                 1.0936,               0.000724,               0.000724,               0.000724
                    292,                0.27155,                0.23749,                0.87402,                0.92258,                0.90367,                0.94742,                0.80928,                 0.6361,                0.45385,                 1.0906,              0.0007196,              0.0007196,              0.0007196
                    293,                 0.2799,                0.24632,                0.87275,                0.90606,                0.91943,                0.94454,                0.80532,                0.64229,                0.46413,                 1.0889,              0.0007152,              0.0007152,              0.0007152
                    294,                0.27553,                0.23638,                0.86982,                 0.9284,                  0.891,                 0.9382,                0.79919,                  0.642,                0.48751,                 1.0857,              0.0007108,              0.0007108,              0.0007108
                    295,                0.26441,                0.25154,                0.87558,                0.92284,                0.90698,                0.93408,                0.79384,                0.62783,                0.46099,                 1.0682,              0.0007064,              0.0007064,              0.0007064
                    296,                0.27908,                0.25812,                0.87233,                0.91114,                0.90995,                0.93998,                0.79595,                0.63359,                0.43699,                 1.0911,               0.000702,               0.000702,               0.000702
                    297,                0.28101,                0.25815,                0.86676,                0.95024,                0.90495,                0.94187,                0.79885,                0.61513,                0.42606,                 1.0801,              0.0006976,              0.0006976,              0.0006976
                    298,                0.27967,                0.26369,                0.86893,                0.90621,                0.91469,                0.93359,                0.79413,                0.62788,                 0.4322,                 1.0804,              0.0006932,              0.0006932,              0.0006932
                    299,                0.27297,                0.25186,                0.87169,                0.92131,                0.90995,                0.94168,                0.78235,                0.64248,                0.43365,                  1.093,              0.0006888,              0.0006888,              0.0006888
                    300,                0.26778,                0.24254,                0.87279,                0.91539,                0.90995,                0.93994,                 0.7847,                0.65435,                0.44092,                 1.1058,              0.0006844,              0.0006844,              0.0006844
                    301,                0.27385,                0.24409,                0.86865,                0.95408,                0.88629,                0.94328,                0.78728,                0.65399,                0.42512,                  1.118,                0.00068,                0.00068,                0.00068
                    302,                0.26833,                0.23672,                 0.8727,                0.90164,                0.91233,                0.93488,                0.77987,                0.66106,                0.47918,                 1.1076,              0.0006756,              0.0006756,              0.0006756
                    303,                0.27724,                0.24725,                0.86764,                0.89435,                0.92891,                0.93595,                0.77835,                0.67505,                0.49795,                 1.1166,              0.0006712,              0.0006712,              0.0006712
                    304,                0.28094,                0.25752,                0.87297,                0.92188,                0.89481,                0.92921,                0.77849,                0.66111,                0.45092,                 1.1069,              0.0006668,              0.0006668,              0.0006668
                    305,                0.26677,                  0.255,                0.87013,                0.91635,                0.90995,                0.93829,                0.79832,                0.65391,                0.44004,                 1.0949,              0.0006624,              0.0006624,              0.0006624
                    306,                0.27398,                0.25734,                0.87049,                0.95237,                  0.891,                0.95207,                0.81156,                0.62881,                0.42182,                 1.0807,               0.000658,               0.000658,               0.000658
                    307,                0.26808,                0.25098,                 0.8691,                0.94464,                0.88963,                0.94875,                 0.8062,                0.64359,                0.42791,                 1.0932,              0.0006536,              0.0006536,              0.0006536
                    308,                0.27497,                0.25086,                0.87571,                0.92653,                0.90047,                0.94778,                0.80368,                0.64551,                0.46503,                 1.0897,              0.0006492,              0.0006492,              0.0006492
                    309,                0.27713,                0.25751,                0.87059,                0.91519,                0.90521,                0.93959,                0.80634,                0.63092,                0.46113,                 1.0876,              0.0006448,              0.0006448,              0.0006448
                    310,                0.26802,                 0.2452,                0.87663,                0.92255,                0.90321,                0.94459,                0.80655,                0.62667,                0.44403,                 1.0848,              0.0006404,              0.0006404,              0.0006404
                    311,                0.25908,                0.23809,                0.88083,                 0.9144,                0.91127,                0.94874,                0.81646,                0.62679,                0.44864,                 1.0725,               0.000636,               0.000636,               0.000636
                    312,                0.27687,                0.24403,                0.87244,                0.94142,                  0.891,                0.94885,                0.81441,                0.62629,                0.43219,                 1.0758,              0.0006316,              0.0006316,              0.0006316
                    313,                0.26336,                0.25141,                0.87077,                0.94226,                0.90047,                0.95322,                0.81681,                0.61585,                0.41489,                 1.0782,              0.0006272,              0.0006272,              0.0006272
                    314,                0.26506,                0.24657,                0.86461,                0.93496,                0.90521,                0.94912,                0.81005,                0.62669,                0.45398,                 1.0872,              0.0006228,              0.0006228,              0.0006228
                    315,                0.26653,                0.25484,                 0.8657,                0.93146,                0.90173,                0.94643,                0.81277,                0.61258,                0.42268,                 1.0908,              0.0006184,              0.0006184,              0.0006184
                    316,                0.27201,                0.24755,                0.87448,                0.93061,                 0.8899,                0.93155,                0.78965,                0.63251,                 0.4625,                 1.1108,               0.000614,               0.000614,               0.000614
                    317,                  0.273,                0.24501,                0.87254,                0.91248,                 0.8894,                0.92907,                 0.7904,                0.63672,                0.48334,                  1.109,              0.0006096,              0.0006096,              0.0006096
                    318,                0.26203,                0.25247,                0.85592,                0.88976,                  0.891,                0.93079,                0.78709,                0.64101,                 0.4731,                 1.1125,              0.0006052,              0.0006052,              0.0006052
                    319,                 0.2677,                0.24915,                0.86984,                0.90055,                  0.891,                0.93346,                0.78943,                 0.6477,                0.45938,                 1.1275,              0.0006008,              0.0006008,              0.0006008
