                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    156,                0.83973,                0.46771,                 1.2281,                0.97641,                 0.9881,                0.97691,                0.66933,                 1.2958,                0.48857,                 1.9614,             0.00063003,             0.00063003,             0.00063003
                    157,                0.84728,                0.45187,                 1.2287,                0.97039,                 0.9881,                0.98045,                0.67132,                 1.3394,                 0.4932,                 2.0639,             0.00062823,             0.00062823,             0.00062823
                    158,                0.82387,                0.47708,                 1.2536,                0.96479,                 0.9881,                 0.9795,                0.66277,                 1.3359,                0.47074,                 2.0218,             0.00062643,             0.00062643,             0.00062643
                    159,                 0.8016,                0.46521,                 1.2185,                0.98593,                      1,                  0.995,                0.66239,                 1.3821,                0.49341,                 2.0987,             0.00062463,             0.00062463,             0.00062463
                    160,                0.83331,                0.48014,                 1.2321,                0.97175,                  0.986,                0.97794,                0.66324,                 1.3692,                 0.4612,                  2.122,             0.00062283,             0.00062283,             0.00062283
                    161,                0.81623,                0.45616,                 1.2207,                0.98672,                0.99998,                  0.995,                0.68157,                  1.333,                0.44691,                 2.0471,             0.00062103,             0.00062103,             0.00062103
                    162,                0.87442,                0.46649,                  1.274,                 0.9843,                      1,                  0.995,                0.68582,                 1.2999,                 0.4628,                 1.9826,             0.00061923,             0.00061923,             0.00061923
                    163,                0.83052,                0.46238,                 1.2252,                0.97916,                 0.9881,                0.98747,                0.66406,                 1.3341,                0.47416,                 1.9968,             0.00061743,             0.00061743,             0.00061743
                    164,                0.84775,                0.46693,                 1.2232,                0.97893,                0.98682,                0.98686,                0.66869,                 1.3171,                0.46238,                 2.0091,             0.00061563,             0.00061563,             0.00061563
                    165,                0.82811,                0.46658,                 1.2489,                0.97595,                 0.9862,                0.98381,                0.66373,                 1.3052,                0.45538,                 1.9815,             0.00061383,             0.00061383,             0.00061383
                    166,                0.78177,                0.43641,                 1.2135,                0.96601,                0.97619,                0.96473,                0.66868,                 1.2804,                0.47209,                 1.9417,             0.00061203,             0.00061203,             0.00061203
                    167,                0.78043,                0.42973,                 1.2069,                0.98209,                 0.9881,                0.97726,                0.69398,                  1.289,                0.45682,                   1.99,             0.00061023,             0.00061023,             0.00061023
                    168,                0.78722,                0.41488,                 1.2126,                0.98465,                      1,                  0.995,                0.69354,                 1.2864,                0.47118,                 1.9802,             0.00060843,             0.00060843,             0.00060843
                    169,                0.81427,                 0.4374,                 1.2197,                0.98876,                      1,                  0.995,                0.67573,                 1.2629,                0.47231,                 1.9138,             0.00060663,             0.00060663,             0.00060663
                    170,                0.81628,                0.43026,                 1.2031,                 0.9675,                 0.9881,                0.97692,                0.66594,                 1.3341,                0.46165,                 2.0039,             0.00060483,             0.00060483,             0.00060483
                    171,                 0.8175,                 0.4202,                 1.2093,                 0.9686,                 0.9881,                0.98044,                0.67232,                 1.3269,                0.45969,                 2.0263,             0.00060303,             0.00060303,             0.00060303
                    172,                0.78317,                0.43744,                  1.212,                0.98141,                 0.9881,                0.97891,                0.69745,                 1.2382,                 0.4361,                 1.9336,             0.00060123,             0.00060123,             0.00060123
                    173,                0.79009,                0.45486,                 1.1954,                0.98806,                      1,                  0.995,                0.68453,                 1.2854,                0.48389,                 1.9695,             0.00059943,             0.00059943,             0.00059943
                    174,                0.82341,                0.44737,                 1.2239,                0.97562,                 0.9881,                0.97986,                 0.6736,                 1.3217,                0.49449,                 1.9668,             0.00059763,             0.00059763,             0.00059763
                    175,                0.76769,                0.42542,                 1.1871,                0.98084,                 0.9881,                0.97984,                0.68744,                 1.2834,                0.44297,                  1.921,             0.00059583,             0.00059583,             0.00059583
                    176,                0.82404,                0.43712,                 1.2061,                0.99095,                      1,                  0.995,                0.67704,                 1.3336,                0.44376,                 1.9803,             0.00059403,             0.00059403,             0.00059403
                    177,                0.78397,                0.41831,                  1.199,                0.98048,                 0.9881,                0.97891,                0.69309,                 1.3135,                0.41899,                 1.9697,             0.00059223,             0.00059223,             0.00059223
                    178,                0.81389,                0.45402,                  1.217,                0.99126,                      1,                  0.995,                0.69238,                 1.2659,                0.44211,                 1.9528,             0.00059043,             0.00059043,             0.00059043
                    179,                0.78371,                0.43604,                 1.1836,                0.99256,                      1,                  0.995,                0.68166,                 1.2593,                0.44998,                 1.9426,             0.00058863,             0.00058863,             0.00058863
                    180,                 0.7754,                0.40966,                 1.2064,                0.99251,                      1,                  0.995,                0.67683,                 1.2785,                0.46564,                  1.957,             0.00058683,             0.00058683,             0.00058683
                    181,                0.76584,                 0.4058,                  1.176,                0.98484,                      1,                  0.995,                0.69346,                 1.2938,                 0.4496,                 1.9923,             0.00058503,             0.00058503,             0.00058503
                    182,                0.75232,                 0.4065,                  1.174,                0.98728,                      1,                  0.995,                0.68434,                 1.2972,                0.44372,                 2.0253,             0.00058323,             0.00058323,             0.00058323
                    183,                0.78428,                0.41023,                 1.2114,                0.97713,                 0.9881,                0.98044,                0.68427,                 1.2681,                0.42874,                 1.9776,             0.00058143,             0.00058143,             0.00058143
                    184,                 0.7739,                0.41901,                 1.1838,                0.97963,                 0.9881,                0.98083,                0.66324,                 1.2758,                0.46982,                 1.9762,             0.00057963,             0.00057963,             0.00057963
                    185,                0.76982,                0.41156,                 1.2018,                0.97553,                 0.9881,                0.98236,                0.66921,                  1.325,                0.48895,                 2.0292,             0.00057783,             0.00057783,             0.00057783
                    186,                0.73189,                0.40003,                 1.1999,                0.96407,                 0.9881,                0.97868,                0.66184,                 1.3319,                0.46606,                 2.0814,             0.00057603,             0.00057603,             0.00057603
                    187,                0.73208,                0.40695,                 1.1638,                0.96549,                 0.9881,                0.97708,                 0.6633,                 1.3388,                0.47954,                 2.0588,             0.00057423,             0.00057423,             0.00057423
                    188,                0.76063,                0.42511,                 1.1764,                0.97671,                 0.9881,                0.97529,                 0.6569,                 1.3592,                0.47937,                  2.087,             0.00057243,             0.00057243,             0.00057243
                    189,                0.82272,                0.44672,                 1.2142,                0.97472,                 0.9881,                0.97603,                0.66159,                 1.3267,                 0.4574,                 2.0143,             0.00057063,             0.00057063,             0.00057063
                    190,                 0.7362,                0.43346,                 1.1807,                0.97619,                 0.9881,                0.97716,                0.65458,                  1.312,                0.46844,                  1.974,             0.00056883,             0.00056883,             0.00056883
                    191,                0.80115,                0.44677,                 1.2212,                0.97711,                 0.9881,                0.97831,                0.65363,                 1.3842,                0.49861,                 2.0781,             0.00056703,             0.00056703,             0.00056703
                    192,                0.79161,                 0.4779,                 1.2258,                0.97047,                 0.9881,                 0.9748,                0.66519,                 1.2717,                0.47007,                 1.9589,             0.00056523,             0.00056523,             0.00056523
                    193,                0.77634,                0.42819,                 1.1769,                0.95938,                 0.9881,                0.96674,                0.65356,                 1.2569,                0.46446,                 1.9619,             0.00056343,             0.00056343,             0.00056343
                    194,                0.80334,                0.44678,                 1.2085,                0.97215,                0.97927,                0.97336,                0.63913,                 1.2915,                0.47504,                 1.9956,             0.00056163,             0.00056163,             0.00056163
                    195,                0.75979,                0.41781,                  1.184,                 0.9772,                 0.9881,                0.97467,                0.64225,                 1.3651,                 0.4922,                 2.0983,             0.00055983,             0.00055983,             0.00055983
                    196,                0.71277,                0.42001,                  1.152,                0.97512,                 0.9881,                0.97622,                0.65911,                 1.2958,                0.44321,                 2.0393,             0.00055804,             0.00055804,             0.00055804
                    197,                0.75027,                0.41608,                 1.1784,                0.97533,                 0.9881,                0.97759,                0.65543,                 1.2867,                0.44724,                 2.0665,             0.00055624,             0.00055624,             0.00055624
                    198,                0.75217,                0.41601,                 1.1786,                0.98115,                 0.9881,                0.97814,                0.64341,                 1.3464,                0.46039,                 2.1531,             0.00055444,             0.00055444,             0.00055444
                    199,                0.74441,                0.41188,                 1.1849,                0.97103,                 0.9881,                0.98023,                0.67026,                 1.3299,                0.44487,                 2.1016,             0.00055264,             0.00055264,             0.00055264
                    200,                0.73484,                0.39192,                 1.1761,                0.97789,                 0.9881,                0.97918,                0.66092,                 1.3074,                0.43804,                 2.0121,             0.00055084,             0.00055084,             0.00055084
                    201,                0.76868,                0.42195,                 1.1757,                0.97769,                 0.9881,                 0.9799,                0.66745,                 1.2817,                0.44873,                 1.9404,             0.00054904,             0.00054904,             0.00054904
                    202,                0.71535,                0.40113,                 1.1352,                 0.9807,                0.98789,                0.98189,                0.68342,                 1.3331,                0.46038,                 2.0403,             0.00054724,             0.00054724,             0.00054724
                    203,                0.74628,                0.40263,                 1.1802,                0.98087,                 0.9881,                0.97935,                0.67189,                 1.3614,                0.48965,                 2.1381,             0.00054544,             0.00054544,             0.00054544
                    204,                0.73068,                0.42191,                 1.1687,                0.97718,                 0.9881,                0.97891,                0.67158,                 1.2837,                0.44545,                 2.0648,             0.00054364,             0.00054364,             0.00054364
                    205,                0.71267,                0.39876,                 1.1575,                0.97748,                 0.9881,                0.97576,                0.66053,                 1.3178,                 0.4529,                 2.1385,             0.00054184,             0.00054184,             0.00054184
                    206,                0.71598,                0.39443,                  1.155,                0.97763,                 0.9881,                0.97645,                0.64614,                 1.4061,                0.45519,                 2.2917,             0.00054004,             0.00054004,             0.00054004
                    207,                  0.768,                0.41716,                 1.1918,                0.97744,                 0.9881,                0.97591,                0.65893,                 1.3939,                 0.4748,                 2.2241,             0.00053824,             0.00053824,             0.00053824
                    208,                0.74422,                 0.3928,                 1.1758,                0.97935,                 0.9881,                0.97563,                0.67841,                 1.2605,                0.45631,                 2.0081,             0.00053644,             0.00053644,             0.00053644
                    209,                0.76663,                0.41605,                 1.1799,                0.97925,                 0.9881,                0.97563,                0.68046,                 1.2604,                0.43357,                 1.9668,             0.00053464,             0.00053464,             0.00053464
                    210,                0.77044,                0.41775,                 1.1907,                0.97693,                 0.9881,                 0.9751,                0.67086,                 1.2213,                0.42211,                 1.9118,             0.00053284,             0.00053284,             0.00053284
                    211,                0.74722,                0.39909,                 1.1741,                0.97769,                 0.9881,                0.97575,                0.67054,                 1.2722,                0.44252,                 2.0059,             0.00053104,             0.00053104,             0.00053104
                    212,                0.70248,                0.38999,                 1.1442,                 0.9749,                 0.9881,                0.97759,                0.66849,                 1.2598,                0.43044,                 2.0109,             0.00052924,             0.00052924,             0.00052924
                    213,                0.76778,                 0.3992,                 1.1924,                0.97487,                 0.9881,                 0.9762,                 0.6696,                 1.3085,                0.43595,                 2.0667,             0.00052744,             0.00052744,             0.00052744
                    214,                 0.6755,                0.37148,                 1.1416,                0.98031,                 0.9881,                0.98109,                0.68458,                 1.2671,                0.42271,                 2.0023,             0.00052564,             0.00052564,             0.00052564
                    215,                0.71988,                0.37977,                 1.1615,                0.96936,                 0.9881,                0.98109,                0.67029,                 1.2882,                0.46153,                 2.0607,             0.00052384,             0.00052384,             0.00052384
                    216,                0.77416,                0.41442,                 1.1921,                0.97572,                 0.9881,                0.98331,                 0.6757,                 1.3397,                0.45627,                 2.1395,             0.00052204,             0.00052204,             0.00052204
                    217,                0.73121,                0.39682,                  1.158,                0.97952,                 0.9881,                0.98478,                0.66926,                 1.3557,                0.48091,                 2.0819,             0.00052024,             0.00052024,             0.00052024
                    218,                 0.7341,                0.42461,                 1.1526,                0.97501,                 0.9881,                0.98161,                0.67728,                 1.3148,                0.44697,                 2.0472,             0.00051844,             0.00051844,             0.00051844
                    219,                0.72155,                0.39078,                 1.1524,                 0.9704,                 0.9881,                0.97883,                 0.6742,                 1.2744,                0.42536,                 2.0276,             0.00051664,             0.00051664,             0.00051664
                    220,                 0.7391,                0.39411,                 1.1732,                0.97359,                 0.9881,                0.97736,                0.67927,                 1.2733,                0.43606,                 2.0297,             0.00051484,             0.00051484,             0.00051484
                    221,                0.72614,                 0.4069,                 1.1432,                0.97766,                0.98289,                0.98091,                 0.6838,                 1.2294,                0.42825,                 1.9862,             0.00051304,             0.00051304,             0.00051304
                    222,                0.72459,                0.39705,                 1.1376,                0.97675,                0.98636,                0.97664,                0.67385,                 1.2554,                0.42421,                 2.0454,             0.00051124,             0.00051124,             0.00051124
                    223,                0.67519,                0.38932,                  1.142,                0.96743,                 0.9881,                0.97595,                0.67834,                  1.281,                0.44387,                 2.0822,             0.00050944,             0.00050944,             0.00050944
                    224,                 0.6979,                0.38096,                 1.1397,                0.96983,                 0.9881,                0.97748,                0.67058,                  1.355,                0.46654,                  2.158,             0.00050764,             0.00050764,             0.00050764
                    225,                0.71208,                0.39961,                 1.1677,                0.95981,                 0.9881,                0.97676,                0.65568,                 1.2904,                0.45445,                  2.053,             0.00050584,             0.00050584,             0.00050584
                    226,                0.68549,                0.36703,                  1.135,                0.96262,                 0.9881,                0.97603,                0.66164,                 1.2733,                0.47474,                 2.0232,             0.00050404,             0.00050404,             0.00050404
                    227,                0.71872,                0.39747,                 1.1562,                0.97822,                 0.9881,                0.97692,                0.65967,                 1.3559,                0.48371,                 2.1118,             0.00050224,             0.00050224,             0.00050224
                    228,                  0.687,                0.38439,                 1.1168,                0.97676,                 0.9881,                0.97692,                0.66481,                 1.3784,                0.46159,                  2.167,             0.00050044,             0.00050044,             0.00050044
                    229,                0.69361,                0.38198,                 1.1265,                0.97619,                 0.9881,                0.97822,                0.65411,                 1.3921,                0.47529,                 2.2036,             0.00049864,             0.00049864,             0.00049864
                    230,                0.68256,                0.38022,                 1.1194,                0.99092,                      1,                  0.995,                0.63828,                 1.3734,                0.45554,                 2.2123,             0.00049684,             0.00049684,             0.00049684
                    231,                0.68229,                0.36951,                 1.1208,                0.97879,                 0.9881,                 0.9779,                0.66258,                 1.3639,                0.45464,                 2.2169,             0.00049504,             0.00049504,             0.00049504
                    232,                0.69269,                0.37419,                 1.1418,                0.97405,                 0.9881,                 0.9779,                0.65594,                 1.3652,                 0.4595,                 2.2411,             0.00049324,             0.00049324,             0.00049324
                    233,                0.65185,                0.37421,                 1.1197,                0.97467,                 0.9881,                0.97935,                0.66318,                 1.3473,                0.44898,                 2.2075,             0.00049144,             0.00049144,             0.00049144
                    234,                0.70963,                0.38671,                 1.1621,                0.99082,                      1,                  0.995,                0.65838,                 1.3752,                0.47299,                 2.1938,             0.00048964,             0.00048964,             0.00048964
                    235,                0.67544,                0.37487,                 1.1287,                0.97893,                 0.9881,                0.97834,                0.65527,                 1.3861,                0.49972,                  2.194,             0.00048784,             0.00048784,             0.00048784
                    236,                0.68057,                0.36927,                 1.1347,                0.98877,                0.99976,                  0.995,                0.66246,                 1.3426,                0.46417,                 2.1252,             0.00048604,             0.00048604,             0.00048604
                    237,                0.69205,                 0.3796,                 1.1455,                0.97416,                 0.9881,                 0.9772,                0.66812,                  1.279,                0.44222,                 2.0629,             0.00048424,             0.00048424,             0.00048424
                    238,                0.69466,                0.37829,                 1.1422,                0.97928,                0.98661,                0.97984,                0.66752,                 1.3272,                0.44438,                 2.1529,             0.00048244,             0.00048244,             0.00048244
                    239,                0.69684,                0.36764,                 1.1294,                0.98832,                      1,                  0.995,                0.66731,                 1.3364,                0.44052,                 2.1209,             0.00048064,             0.00048064,             0.00048064
                    240,                0.66733,                0.36639,                 1.1344,                0.98037,                 0.9881,                0.97607,                0.64794,                 1.3262,                0.44646,                 2.0825,             0.00047884,             0.00047884,             0.00047884
                    241,                0.74781,                0.39654,                 1.1703,                0.98089,                 0.9881,                0.97607,                0.66149,                 1.3255,                0.44773,                 2.0889,             0.00047704,             0.00047704,             0.00047704
                    242,                0.69088,                0.38051,                  1.124,                0.97742,                 0.9881,                0.97607,                0.65379,                 1.3487,                0.44988,                 2.1073,             0.00047524,             0.00047524,             0.00047524
                    243,                0.66638,                0.36438,                 1.1286,                0.97226,                 0.9881,                0.97551,                0.65835,                 1.2983,                 0.4421,                 2.1278,             0.00047344,             0.00047344,             0.00047344
                    244,                0.64147,                0.36207,                 1.1164,                0.96995,                 0.9881,                0.97392,                0.66378,                 1.2937,                0.43032,                 2.1589,             0.00047164,             0.00047164,             0.00047164
                    245,                0.64504,                0.36925,                  1.115,                 0.9831,                 0.9881,                0.97625,                0.66127,                 1.2838,                0.42611,                 2.1446,             0.00046984,             0.00046984,             0.00046984
                    246,                0.67004,                0.36262,                  1.102,                0.98216,                 0.9881,                0.97753,                0.66974,                 1.2974,                0.41895,                 2.1743,             0.00046804,             0.00046804,             0.00046804
                    247,                0.70511,                 0.3855,                 1.1431,                0.98097,                 0.9881,                0.97834,                0.67209,                 1.3093,                 0.4116,                 2.1962,             0.00046624,             0.00046624,             0.00046624
                    248,                0.68882,                0.37394,                 1.1324,                0.97989,                 0.9881,                0.98281,                0.67459,                 1.3371,                0.44298,                 2.2318,             0.00046444,             0.00046444,             0.00046444
                    249,                0.68589,                0.38367,                 1.1498,                0.98215,                 0.9881,                0.98664,                0.68026,                  1.312,                0.44292,                 2.1884,             0.00046264,             0.00046264,             0.00046264
                    250,                0.65618,                0.38236,                 1.1419,                0.97812,                 0.9881,                0.97889,                0.65444,                 1.3709,                0.46134,                 2.2053,             0.00046084,             0.00046084,             0.00046084
                    251,                0.65291,                0.36516,                  1.112,                0.97924,                 0.9881,                0.97664,                0.65411,                 1.3478,                0.45574,                 2.1351,             0.00045904,             0.00045904,             0.00045904
