                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    159,                0.31676,                0.31784,                0.91323,                0.91693,                0.88304,                 0.9289,                0.80142,                0.57413,                0.51179,                 1.0917,              0.0013743,              0.0013743,              0.0013743
                    160,                0.31829,                0.32026,                0.92191,                0.94043,                   0.84,                 0.9159,                0.79401,                0.56036,                0.53104,                  1.075,              0.0013704,              0.0013704,              0.0013704
                    161,                0.30482,                0.30556,                0.91789,                0.93162,                0.85632,                0.91507,                0.78616,                0.55115,                0.51673,                 1.0551,              0.0013664,              0.0013664,              0.0013664
                    162,                0.30763,                0.31418,                0.91105,                 0.9471,                0.85143,                0.92381,                0.80256,                0.55524,                0.49899,                 1.0487,              0.0013624,              0.0013624,              0.0013624
                    163,                0.31083,                0.29771,                0.90817,                0.93784,                0.86857,                0.92595,                 0.7955,                0.54565,                0.48561,                 1.0467,              0.0013585,              0.0013585,              0.0013585
                    164,                0.32099,                0.30964,                 0.9044,                 0.9478,                0.82286,                0.91525,                0.78033,                0.61034,                0.53321,                 1.1148,              0.0013545,              0.0013545,              0.0013545
                    165,                 0.3052,                 0.2936,                0.90147,                0.91158,                0.87429,                0.92262,                0.78649,                0.58715,                0.49599,                 1.1008,              0.0013506,              0.0013506,              0.0013506
                    166,                0.33571,                0.32829,                0.92631,                0.91853,                0.84571,                0.90852,                0.79153,                  0.528,                0.49761,                 1.0479,              0.0013466,              0.0013466,              0.0013466
                    167,                0.30417,                0.30344,                 0.9114,                0.93497,                0.81714,                0.90854,                0.79059,                0.56634,                0.51094,                 1.0722,              0.0013426,              0.0013426,              0.0013426
                    168,                0.31685,                0.30585,                0.91278,                0.92052,                0.89143,                0.92947,                0.81192,                0.55048,                0.47678,                 1.0592,              0.0013387,              0.0013387,              0.0013387
                    169,                  0.294,                0.29661,                 0.9164,                0.92928,                0.90106,                 0.9454,                0.81481,                0.56572,                0.43971,                 1.0645,              0.0013347,              0.0013347,              0.0013347
                    170,                0.30864,                0.29973,                0.91406,                0.89738,                0.89714,                0.92689,                0.80987,                0.57535,                0.47918,                 1.0786,              0.0013308,              0.0013308,              0.0013308
                    171,                0.30483,                0.29342,                  0.904,                0.88246,                0.88571,                0.92966,                0.81837,                0.54883,                0.49646,                 1.0601,              0.0013268,              0.0013268,              0.0013268
                    172,                0.30063,                0.29444,                0.90299,                0.93784,                0.86217,                0.92386,                0.79965,                0.56611,                0.51946,                 1.0721,              0.0013228,              0.0013228,              0.0013228
                    173,                0.30338,                0.29821,                0.90797,                0.97122,                0.85714,                0.92986,                0.81386,                0.58452,                0.46322,                 1.0808,              0.0013189,              0.0013189,              0.0013189
                    174,                0.32685,                0.31843,                0.91324,                0.94989,                0.86657,                0.92898,                0.80888,                 0.5779,                0.45547,                 1.0824,              0.0013149,              0.0013149,              0.0013149
                    175,                0.30343,                0.30573,                0.91177,                0.85573,                0.86857,                 0.9094,                0.77407,                0.56613,                0.51831,                  1.071,               0.001311,               0.001311,               0.001311
                    176,                0.31228,                0.31137,                0.91332,                0.96671,                0.82857,                0.92558,                0.79012,                0.57706,                0.49894,                    1.1,               0.001307,               0.001307,               0.001307
                    177,                0.29362,                0.31224,                0.89916,                0.89962,                0.87058,                0.92354,                0.80608,                0.54988,                0.45397,                 1.0532,               0.001303,               0.001303,               0.001303
                    178,                0.32119,                 0.3247,                0.91658,                  0.943,                0.85078,                0.93766,                0.80289,                0.58169,                0.47187,                 1.0696,              0.0012991,              0.0012991,              0.0012991
                    179,                0.29549,                0.28436,                0.89603,                0.95138,                0.89143,                0.93799,                0.79576,                0.56062,                0.48671,                 1.0639,              0.0012951,              0.0012951,              0.0012951
                    180,                0.27252,                0.28178,                0.89243,                0.94947,                0.88571,                0.92679,                0.81984,                0.55615,                0.49252,                 1.0595,              0.0012912,              0.0012912,              0.0012912
                    181,                0.29281,                0.28315,                0.90209,                0.91763,                0.89121,                0.92049,                0.80276,                  0.568,                0.54848,                 1.0771,              0.0012872,              0.0012872,              0.0012872
                    182,                0.29788,                0.28996,                0.90581,                0.94401,                0.89714,                0.92803,                0.82418,                0.55523,                0.44036,                 1.0658,              0.0012832,              0.0012832,              0.0012832
                    183,                0.27911,                0.29911,                0.89558,                0.94209,                   0.84,                0.92377,                0.80185,                0.56524,                0.43002,                 1.0899,              0.0012793,              0.0012793,              0.0012793
                    184,                0.29969,                0.30252,                0.90686,                0.91378,                0.84791,                0.91906,                0.80793,                0.54408,                0.44636,                 1.0572,              0.0012753,              0.0012753,              0.0012753
                    185,                0.29104,                 0.2956,                0.89499,                0.94732,                0.82203,                0.91947,                0.81054,                0.53681,                0.46692,                 1.0656,              0.0012714,              0.0012714,              0.0012714
                    186,                0.29266,                0.29191,                0.90199,                0.93497,                0.88571,                0.93414,                0.81108,                0.53829,                0.45499,                  1.062,              0.0012674,              0.0012674,              0.0012674
                    187,                0.30181,                0.30102,                0.91457,                0.91987,                0.85279,                0.93179,                0.78993,                0.55238,                0.51524,                 1.0426,              0.0012634,              0.0012634,              0.0012634
                    188,                0.28889,                0.32574,                0.90502,                0.94502,                0.88397,                0.93438,                0.80138,                0.58337,                0.50299,                 1.0607,              0.0012595,              0.0012595,              0.0012595
                    189,                0.27135,                0.30092,                0.88599,                0.88958,                0.92571,                0.93817,                0.80977,                0.54889,                0.45548,                 1.0668,              0.0012555,              0.0012555,              0.0012555
                    190,                0.28962,                0.29048,                0.89635,                0.91949,                0.90286,                0.93606,                0.80888,                0.54902,                0.46167,                  1.055,              0.0012516,              0.0012516,              0.0012516
                    191,                0.31146,                0.29332,                0.90063,                0.92748,                0.87694,                0.93531,                0.80606,                0.55861,                0.46558,                 1.0545,              0.0012476,              0.0012476,              0.0012476
                    192,                0.30591,                0.29691,                0.90685,                0.95256,                0.84571,                0.92963,                 0.8077,                0.51888,                0.47431,                 1.0445,              0.0012436,              0.0012436,              0.0012436
                    193,                0.29098,                0.28021,                0.89421,                0.94548,                0.89195,                0.93555,                 0.8051,                0.53799,                0.46804,                 1.0664,              0.0012397,              0.0012397,              0.0012397
                    194,                0.28091,                0.26735,                0.90037,                0.93635,                0.89714,                0.93397,                0.79415,                0.58185,                0.48635,                 1.1081,              0.0012357,              0.0012357,              0.0012357
                    195,                0.27992,                 0.2962,                0.89808,                0.89854,                0.91094,                0.93819,                0.81414,                0.54028,                0.44141,                 1.0571,              0.0012318,              0.0012318,              0.0012318
                    196,                0.26095,                0.26532,                  0.888,                0.90897,                   0.88,                 0.9279,                0.81784,                0.54611,                0.47415,                 1.0543,              0.0012278,              0.0012278,              0.0012278
                    197,                0.29409,                0.30349,                0.90958,                0.88544,                0.88571,                0.92048,                0.79876,                0.55038,                0.48019,                 1.0388,              0.0012238,              0.0012238,              0.0012238
                    198,                0.28966,                0.30048,                0.89974,                0.91212,                0.89143,                0.91558,                0.78142,                0.59277,                0.49962,                 1.0771,              0.0012199,              0.0012199,              0.0012199
                    199,                0.27838,                0.28422,                0.89017,                0.93755,                   0.88,                 0.9239,                0.81934,                 0.5349,                0.46097,                 1.0541,              0.0012159,              0.0012159,              0.0012159
                    200,                 0.2905,                0.27433,                0.89675,                0.93821,                0.85714,                0.92963,                0.80803,                0.54742,                0.46812,                 1.0663,               0.001212,               0.001212,               0.001212
                    201,                0.27835,                0.28117,                0.88545,                0.90655,                0.89714,                0.92184,                0.81504,                0.54155,                0.46334,                 1.0593,               0.001208,               0.001208,               0.001208
                    202,                0.28481,                0.28711,                0.90404,                0.91015,                0.87429,                0.92056,                0.80853,                0.54995,                0.50068,                 1.0617,               0.001204,               0.001204,               0.001204
                    203,                0.27471,                0.28651,                0.89718,                0.92674,                0.90286,                0.93446,                0.81331,                0.53287,                0.46988,                 1.0416,              0.0012001,              0.0012001,              0.0012001
                    204,                0.26642,                0.28155,                 0.8911,                0.93965,                0.88978,                0.93008,                0.81536,                0.54055,                0.46167,                 1.0558,              0.0011961,              0.0011961,              0.0011961
                    205,                0.27924,                0.27235,                0.89412,                0.93537,                   0.88,                0.92047,                0.80556,                0.55231,                0.45414,                 1.0783,              0.0011922,              0.0011922,              0.0011922
                    206,                0.28999,                0.29324,                0.91383,                0.93323,                0.87857,                 0.9286,                0.79293,                0.59717,                0.48568,                 1.1095,              0.0011882,              0.0011882,              0.0011882
                    207,                0.28519,                0.30047,                 0.8995,                0.91999,                0.89714,                0.92475,                0.80555,                0.56897,                0.45598,                 1.0765,              0.0011842,              0.0011842,              0.0011842
                    208,                0.29197,                0.28932,                0.89297,                0.92431,                0.87429,                0.92147,                0.81363,                0.55358,                0.49362,                 1.0674,              0.0011803,              0.0011803,              0.0011803
                    209,                0.29285,                0.29717,                0.90858,                0.91269,                   0.92,                 0.9381,                0.81537,                 0.5562,                0.45449,                 1.0691,              0.0011763,              0.0011763,              0.0011763
                    210,                 0.2781,                0.29381,                0.89226,                0.96141,                0.85143,                0.92962,                0.80939,                0.55085,                0.50112,                 1.0765,              0.0011724,              0.0011724,              0.0011724
                    211,                0.30802,                0.29605,                0.90636,                0.90691,                0.89072,                 0.9274,                0.81878,                0.54339,                0.50435,                 1.0662,              0.0011684,              0.0011684,              0.0011684
                    212,                0.27776,                 0.2833,                0.89889,                 0.9086,                0.90286,                0.91631,                0.80836,                0.54455,                0.48979,                 1.0643,              0.0011644,              0.0011644,              0.0011644
                    213,                0.28143,                 0.2842,                0.90261,                0.95485,                0.88571,                0.93451,                0.82714,                0.53556,                0.43142,                 1.0612,              0.0011605,              0.0011605,              0.0011605
                    214,                0.28209,                0.28664,                0.90275,                0.91877,                 0.9049,                 0.9341,                0.82408,                0.55039,                 0.4361,                 1.0582,              0.0011565,              0.0011565,              0.0011565
                    215,                0.27543,                0.28317,                0.89344,                0.96004,                0.82368,                0.91869,                0.80026,                0.55145,                0.49146,                 1.0628,              0.0011526,              0.0011526,              0.0011526
                    216,                0.28743,                0.27642,                0.90343,                0.96554,                0.80052,                0.91815,                0.81081,                0.54185,                0.45472,                 1.0643,              0.0011486,              0.0011486,              0.0011486
                    217,                0.28581,                0.27976,                0.91025,                0.93281,                0.82857,                0.91269,                0.80934,                0.56625,                0.47255,                 1.0808,              0.0011446,              0.0011446,              0.0011446
                    218,                0.29663,                0.28299,                0.92732,                0.91277,                0.87429,                0.93341,                0.81846,                0.56104,                 0.4773,                 1.0692,              0.0011407,              0.0011407,              0.0011407
                    219,                0.27144,                0.25732,                0.89532,                0.95221,                0.85143,                0.93745,                0.82495,                0.56496,                0.46902,                 1.0769,              0.0011367,              0.0011367,              0.0011367
                    220,                0.28133,                0.27455,                0.89167,                0.95644,                0.87837,                0.92606,                0.82329,                0.53174,                 0.4385,                 1.0593,              0.0011328,              0.0011328,              0.0011328
                    221,                 0.2826,                0.28082,                0.89592,                0.93415,                0.86286,                0.91985,                 0.8026,                0.54315,                0.46164,                 1.0776,              0.0011288,              0.0011288,              0.0011288
                    222,                0.28191,                0.26825,                0.89264,                 0.9352,                0.88571,                0.92774,                0.80773,                0.53669,                0.45493,                 1.0577,              0.0011248,              0.0011248,              0.0011248
                    223,                0.27974,                0.26934,                0.90496,                0.91943,                0.85714,                0.92212,                0.81084,                0.54104,                 0.4312,                 1.0736,              0.0011209,              0.0011209,              0.0011209
                    224,                 0.2647,                 0.2712,                0.88859,                0.92529,                0.84928,                0.93043,                0.81449,                0.54255,                0.43309,                 1.0662,              0.0011169,              0.0011169,              0.0011169
                    225,                0.27562,                0.28333,                0.89167,                0.94076,                0.87429,                0.92727,                0.81596,                0.54516,                0.44851,                 1.0612,               0.001113,               0.001113,               0.001113
                    226,                0.28727,                0.26927,                0.89527,                0.94412,                0.86898,                0.92715,                0.81956,                0.53815,                0.45487,                 1.0587,               0.001109,               0.001109,               0.001109
                    227,                0.27213,                0.29206,                0.89572,                 0.9125,                0.83433,                0.92096,                0.81157,                0.55011,                0.43701,                 1.0724,               0.001105,               0.001105,               0.001105
                    228,                0.28286,                0.26547,                0.89374,                0.94902,                0.84571,                0.91027,                0.81363,                0.53296,                0.46444,                 1.0509,              0.0011011,              0.0011011,              0.0011011
                    229,                0.26313,                0.26996,                0.88366,                0.94784,                0.85143,                0.91173,                0.81147,                0.54392,                0.48812,                 1.0449,              0.0010971,              0.0010971,              0.0010971
                    230,                0.26256,                0.25732,                0.89448,                0.92843,                0.85714,                0.90202,                0.80924,                0.55965,                0.50022,                 1.0512,              0.0010932,              0.0010932,              0.0010932
                    231,                0.27162,                0.26646,                0.90339,                0.93002,                0.83541,                0.91439,                0.81521,                0.55344,                 0.4763,                  1.074,              0.0010892,              0.0010892,              0.0010892
                    232,                 0.2717,                   0.29,                0.90151,                0.94601,                0.90119,                0.93271,                0.82731,                0.53262,                0.42139,                 1.0747,              0.0010852,              0.0010852,              0.0010852
                    233,                0.26807,                0.27398,                0.89642,                0.95283,                   0.88,                0.93865,                0.81641,                0.53081,                0.41786,                 1.0628,              0.0010813,              0.0010813,              0.0010813
                    234,                0.26437,                0.27602,                0.88178,                0.96224,                0.87381,                0.93487,                0.81853,                0.56511,                 0.5044,                 1.0619,              0.0010773,              0.0010773,              0.0010773
                    235,                0.26966,                0.27743,                0.90099,                0.89088,                 0.8864,                0.92907,                0.81051,                0.55274,                0.49608,                 1.0494,              0.0010734,              0.0010734,              0.0010734
                    236,                0.28823,                0.27772,                0.91353,                0.96163,                0.85919,                0.92692,                0.81869,                0.54875,                0.50982,                 1.0589,              0.0010694,              0.0010694,              0.0010694
                    237,                0.28408,                0.27538,                 0.8947,                0.95003,                0.85143,                0.94254,                0.82254,                0.54311,                0.47028,                 1.0551,              0.0010654,              0.0010654,              0.0010654
                    238,                0.27092,                0.27959,                0.89851,                0.93378,                0.89143,                0.93186,                0.81141,                0.55981,                0.48038,                 1.0606,              0.0010615,              0.0010615,              0.0010615
                    239,                0.28811,                0.27948,                 0.9029,                 0.9163,                0.87576,                0.92758,                0.80953,                0.54746,                0.45694,                 1.0556,              0.0010575,              0.0010575,              0.0010575
                    240,                0.25637,                0.25653,                0.88234,                0.95487,                0.86857,                0.93335,                0.81594,                0.56567,                0.46826,                 1.0661,              0.0010536,              0.0010536,              0.0010536
                    241,                0.26992,                0.27215,                0.88235,                0.94632,                0.86286,                0.92723,                0.82796,                0.52453,                0.46595,                 1.0417,              0.0010496,              0.0010496,              0.0010496
                    242,                0.26803,                 0.2701,                0.89178,                0.96982,                   0.84,                0.93255,                0.81432,                0.56963,                0.46175,                 1.0658,              0.0010456,              0.0010456,              0.0010456
                    243,                0.26887,                0.27068,                0.89182,                 0.8848,                   0.88,                0.91611,                0.79157,                0.60055,                0.47662,                 1.0875,              0.0010417,              0.0010417,              0.0010417
                    244,                0.26696,                0.27273,                0.88743,                0.94334,                0.85619,                0.92625,                0.81343,                0.55873,                0.46792,                  1.064,              0.0010377,              0.0010377,              0.0010377
                    245,                0.26507,                0.26647,                 0.8925,                 0.9282,                0.89143,                0.93895,                0.82301,                0.51917,                0.40265,                 1.0482,              0.0010338,              0.0010338,              0.0010338
                    246,                0.26449,                 0.2582,                0.89469,                0.93236,                   0.88,                0.93384,                0.82427,                0.52174,                0.41458,                 1.0491,              0.0010298,              0.0010298,              0.0010298
                    247,                0.29976,                0.31069,                0.90762,                0.93987,                0.87429,                0.92575,                0.80894,                0.55748,                0.40935,                  1.066,              0.0010258,              0.0010258,              0.0010258
                    248,                0.25715,                0.27289,                0.88927,                0.94028,                   0.88,                0.92635,                0.82141,                 0.5531,                0.43006,                 1.0604,              0.0010219,              0.0010219,              0.0010219
                    249,                0.26659,                0.24913,                0.89264,                0.95506,                0.86857,                 0.9183,                0.81668,                0.53749,                0.45969,                 1.0498,              0.0010179,              0.0010179,              0.0010179
                    250,                0.25871,                0.26319,                0.88509,                0.90868,                0.85293,                0.90472,                0.80879,                0.52385,                0.46674,                 1.0463,               0.001014,               0.001014,               0.001014
                    251,                0.29213,                0.29692,                0.90487,                0.92186,                0.86286,                  0.914,                0.80317,                0.51264,                0.46147,                 1.0355,                0.00101,                0.00101,                0.00101
                    252,                0.28092,                0.28011,                0.90028,                0.92573,                0.89143,                0.92268,                0.81827,                0.51825,                0.44576,                 1.0417,               0.001006,               0.001006,               0.001006
                    253,                0.25929,                0.26537,                 0.8819,                0.94861,                0.87429,                 0.9237,                0.81746,                0.53041,                0.45521,                 1.0674,              0.0010021,              0.0010021,              0.0010021
                    254,                0.26073,                0.27337,                0.88743,                0.87224,                0.90286,                0.92178,                 0.8207,                0.53703,                0.47671,                  1.074,             0.00099812,             0.00099812,             0.00099812
                    255,                0.25362,                0.25642,                0.88612,                0.91456,                0.89143,                0.92493,                0.81816,                0.50696,                0.43425,                 1.0502,             0.00099416,             0.00099416,             0.00099416
                    256,                0.25441,                 0.2521,                0.88667,                0.91003,                   0.88,                0.91607,                0.82495,                0.48763,                0.42515,                 1.0385,              0.0009902,              0.0009902,              0.0009902
                    257,                0.26108,                0.26709,                0.88479,                0.91385,                0.89143,                0.92104,                0.82108,                0.52964,                0.48023,                 1.0574,             0.00098624,             0.00098624,             0.00098624
                    258,                0.26802,                0.27233,                0.89229,                0.92755,                0.90286,                 0.9296,                0.83388,                0.50546,                0.43791,                 1.0577,             0.00098228,             0.00098228,             0.00098228
                    259,                0.25164,                0.25701,                0.88548,                0.91179,                0.88595,                0.92154,                 0.8245,                0.52079,                0.47077,                 1.0591,             0.00097832,             0.00097832,             0.00097832
                    260,                0.26985,                0.27038,                0.90014,                0.95065,                0.87429,                0.92324,                0.83023,                0.51582,                0.45431,                  1.047,             0.00097436,             0.00097436,             0.00097436
                    261,                0.25913,                0.26407,                0.89785,                0.92497,                0.89714,                0.92413,                0.82467,                0.53369,                0.46107,                 1.0574,              0.0009704,              0.0009704,              0.0009704
                    262,                0.25732,                0.25007,                0.88889,                0.93214,                0.85714,                0.92214,                0.82165,                0.53102,                0.44853,                 1.0608,             0.00096644,             0.00096644,             0.00096644
                    263,                0.24974,                0.26632,                0.88018,                0.90013,                0.89143,                0.91745,                0.82428,                0.51631,                 0.4487,                  1.059,             0.00096248,             0.00096248,             0.00096248
                    264,                0.24748,                0.24962,                0.88068,                0.90928,                   0.88,                0.91294,                0.83047,                0.49156,                0.44528,                 1.0315,             0.00095852,             0.00095852,             0.00095852
                    265,                0.26641,                0.26325,                0.89014,                0.91565,                0.87429,                0.91819,                0.83168,                0.48959,                0.44865,                 1.0296,             0.00095456,             0.00095456,             0.00095456
                    266,                0.26239,                0.25231,                 0.8905,                0.91697,                0.87429,                0.92387,                 0.8309,                0.51479,                0.45399,                 1.0563,              0.0009506,              0.0009506,              0.0009506
                    267,                0.26166,                0.28624,                 0.8859,                0.90139,                0.88799,                0.91918,                0.81418,                0.52592,                 0.4901,                 1.0566,             0.00094664,             0.00094664,             0.00094664
                    268,                0.25059,                0.26218,                  0.886,                0.90852,                0.87429,                0.92008,                0.81272,                0.53011,                0.43876,                 1.0472,             0.00094268,             0.00094268,             0.00094268
                    269,                0.26542,                0.26283,                0.87942,                0.90267,                0.86857,                 0.9109,                0.80455,                 0.5431,                0.47667,                 1.0668,             0.00093872,             0.00093872,             0.00093872
                    270,                0.25026,                0.26054,                0.87902,                0.93604,                0.86857,                0.90698,                0.81045,                0.51757,                 0.4759,                 1.0453,             0.00093476,             0.00093476,             0.00093476
                    271,                0.24102,                0.24411,                0.88124,                0.93951,                0.84571,                0.91751,                0.81563,                0.51557,                0.42522,                 1.0467,              0.0009308,              0.0009308,              0.0009308
                    272,                0.25294,                0.24939,                0.88757,                0.91703,                0.88421,                0.91838,                0.80057,                0.55089,                0.44277,                 1.0798,             0.00092684,             0.00092684,             0.00092684
                    273,                0.23739,                0.23457,                0.87552,                0.94949,                   0.88,                0.92287,                0.81838,                0.55263,                0.44384,                 1.1006,             0.00092288,             0.00092288,             0.00092288
                    274,                0.26155,                0.26255,                0.88965,                0.93766,                0.89714,                0.93306,                0.82552,                0.54077,                0.43422,                 1.0635,             0.00091892,             0.00091892,             0.00091892
                    275,                0.25692,                0.27026,                0.88513,                0.91393,                0.89143,                 0.9305,                0.80944,                0.55215,                0.46493,                 1.0688,             0.00091496,             0.00091496,             0.00091496
                    276,                0.25895,                0.26268,                0.89492,                 0.9029,                0.89143,                0.92322,                0.81623,                0.53762,                0.46991,                 1.0563,               0.000911,               0.000911,               0.000911
                    277,                0.25955,                 0.2535,                0.89034,                0.91233,                0.90286,                0.92608,                0.82383,                0.51989,                0.47585,                 1.0434,             0.00090704,             0.00090704,             0.00090704
                    278,                0.25515,                 0.2506,                0.89183,                0.91608,                0.87332,                0.92765,                0.82885,                0.50714,                0.43737,                 1.0536,             0.00090308,             0.00090308,             0.00090308
                    279,                 0.2303,                0.25281,                 0.8731,                0.92253,                0.88461,                0.93803,                0.83801,                0.49117,                0.41447,                 1.0413,             0.00089912,             0.00089912,             0.00089912
                    280,                0.23892,                 0.2566,                0.87826,                0.92377,                0.88571,                0.92884,                0.82325,                0.51149,                0.42094,                 1.0517,             0.00089516,             0.00089516,             0.00089516
                    281,                0.24436,                0.25336,                0.89244,                0.89405,                0.89143,                0.91766,                0.80388,                0.53413,                0.45419,                 1.0621,              0.0008912,              0.0008912,              0.0008912
                    282,                0.24358,                0.22772,                0.87944,                0.92361,                0.88571,                 0.9268,                0.81012,                0.54855,                0.42377,                 1.0841,             0.00088724,             0.00088724,             0.00088724
                    283,                0.25056,                0.24633,                0.88161,                0.91227,                0.86286,                0.92623,                0.80864,                0.54988,                0.42133,                 1.1016,             0.00088328,             0.00088328,             0.00088328
                    284,                0.23265,                0.24406,                0.87813,                0.91042,                0.87115,                0.93201,                0.81239,                0.54097,                0.42898,                 1.0915,             0.00087932,             0.00087932,             0.00087932
                    285,                0.23864,                0.26105,                0.86658,                0.91313,                0.90095,                0.93358,                 0.8353,                0.52418,                 0.4159,                 1.0793,             0.00087536,             0.00087536,             0.00087536
                    286,                0.25089,                 0.2485,                0.88419,                0.89124,                0.90286,                0.93105,                0.82145,                0.54305,                0.44023,                 1.0857,              0.0008714,              0.0008714,              0.0008714
                    287,                0.23778,                0.24925,                0.87445,                0.90825,                0.89143,                0.92696,                0.81813,                0.52585,                0.44807,                 1.0732,             0.00086744,             0.00086744,             0.00086744
                    288,                0.25182,                0.25313,                0.88239,                0.94481,                0.88571,                 0.9226,                0.81245,                0.54174,                0.44451,                 1.0957,             0.00086348,             0.00086348,             0.00086348
                    289,                0.23662,                0.26509,                0.87647,                0.91641,                0.87707,                0.92314,                0.80626,                0.52574,                0.46273,                 1.0774,             0.00085952,             0.00085952,             0.00085952
                    290,                0.25699,                 0.2713,                0.89064,                0.93436,                0.88571,                0.92499,                 0.7994,                 0.5469,                0.45393,                 1.1072,             0.00085556,             0.00085556,             0.00085556
                    291,                0.24783,                0.26015,                0.89081,                0.93728,                0.88571,                 0.9282,                0.81085,                0.55521,                0.44371,                 1.0948,              0.0008516,              0.0008516,              0.0008516
                    292,                0.24514,                0.24322,                0.88562,                0.92704,                0.87124,                0.93041,                0.81889,                0.53553,                0.44255,                 1.0738,             0.00084764,             0.00084764,             0.00084764
                    293,                0.25762,                0.25642,                0.87839,                0.91135,                0.88115,                  0.935,                0.81223,                0.54213,                 0.4435,                  1.092,             0.00084368,             0.00084368,             0.00084368
                    294,                0.24717,                0.24379,                0.89312,                0.93129,                0.86857,                0.93123,                0.81486,                0.52055,                0.45523,                 1.0704,             0.00083972,             0.00083972,             0.00083972
                    295,                0.24128,                0.25909,                0.87857,                0.91182,                0.90286,                 0.9281,                0.82279,                0.51085,                0.39934,                  1.073,             0.00083576,             0.00083576,             0.00083576
                    296,                0.24275,                0.24573,                0.88471,                0.93129,                0.88571,                0.93122,                0.83494,                0.50072,                 0.4015,                 1.0649,              0.0008318,              0.0008318,              0.0008318
                    297,                 0.2477,                0.24886,                0.88201,                0.93894,                0.87865,                0.93345,                0.82923,                0.51668,                0.43395,                 1.0741,             0.00082784,             0.00082784,             0.00082784
                    298,                0.23739,                0.22331,                0.87389,                0.92938,                0.87429,                0.92183,                0.82501,                0.50191,                0.42977,                 1.0564,             0.00082388,             0.00082388,             0.00082388
                    299,                0.23883,                0.25353,                0.87704,                0.89881,                0.89143,                0.93218,                0.82321,                0.50253,                0.40986,                 1.0524,             0.00081992,             0.00081992,             0.00081992
                    300,                0.23002,                0.23606,                0.88098,                0.90191,                0.89319,                 0.9258,                0.81196,                 0.5149,                0.46058,                 1.0608,             0.00081596,             0.00081596,             0.00081596
                    301,                0.24034,                0.25514,                   0.88,                 0.9234,                0.89553,                0.93027,                0.81706,                 0.5302,                0.46721,                 1.0741,               0.000812,               0.000812,               0.000812
                    302,                0.23876,                0.24566,                0.87756,                0.93917,                0.88232,                0.92319,                0.82814,                0.52034,                0.46041,                 1.0671,             0.00080804,             0.00080804,             0.00080804
                    303,                0.23696,                 0.2383,                0.87694,                0.94861,                0.85714,                0.93795,                0.83026,                0.50883,                0.45899,                 1.0592,             0.00080408,             0.00080408,             0.00080408
                    304,                0.24242,                0.24037,                0.88003,                0.96197,                0.86729,                0.93151,                0.82751,                0.50436,                0.45112,                 1.0446,             0.00080012,             0.00080012,             0.00080012
                    305,                0.23547,                 0.2377,                0.87732,                0.97442,                0.89143,                0.94295,                0.83273,                0.51408,                0.45159,                 1.0596,             0.00079616,             0.00079616,             0.00079616
                    306,                0.24518,                0.24533,                0.88199,                0.95676,                0.88506,                0.94098,                0.82516,                0.52503,                0.45672,                 1.0736,              0.0007922,              0.0007922,              0.0007922
                    307,                0.22871,                0.23437,                0.88531,                 0.9447,                0.89143,                0.95097,                0.82536,                0.51581,                0.41755,                 1.0574,             0.00078824,             0.00078824,             0.00078824
                    308,                0.23158,                0.22821,                0.87049,                0.96192,                0.86613,                0.95024,                0.83032,                0.49781,                0.38979,                 1.0475,             0.00078428,             0.00078428,             0.00078428
                    309,                0.24479,                 0.2463,                0.86965,                0.94853,                0.89143,                0.94958,                0.83446,                 0.5197,                0.40816,                 1.0699,             0.00078032,             0.00078032,             0.00078032
                    310,                0.23812,                0.24623,                0.87939,                0.93372,                0.88555,                0.94172,                0.82747,                0.51625,                0.41266,                 1.0695,             0.00077636,             0.00077636,             0.00077636
                    311,                0.23245,                0.24581,                0.88468,                0.92856,                0.89127,                0.93428,                0.83123,                 0.4907,                0.44611,                 1.0478,              0.0007724,              0.0007724,              0.0007724
                    312,                 0.2389,                0.23898,                0.88669,                0.95187,                0.87429,                 0.9389,                0.82769,                0.51692,                 0.4276,                 1.0726,             0.00076844,             0.00076844,             0.00076844
                    313,                0.22834,                0.23317,                0.88048,                0.92831,                0.88795,                0.93362,                0.83198,                0.49627,                0.41627,                  1.058,             0.00076448,             0.00076448,             0.00076448
                    314,                0.23573,                0.23338,                0.86785,                0.92844,                0.88973,                0.94172,                0.83792,                0.50099,                0.41148,                 1.0634,             0.00076052,             0.00076052,             0.00076052
                    315,                0.23591,                0.23881,                0.88471,                0.92019,                   0.88,                0.92605,                0.81665,                0.50909,                0.42817,                 1.0786,             0.00075656,             0.00075656,             0.00075656
                    316,                0.24355,                0.23819,                 0.8766,                0.92426,                0.89714,                 0.9306,                0.82951,                0.51446,                0.41872,                 1.0819,              0.0007526,              0.0007526,              0.0007526
                    317,                0.22762,                0.23077,                0.87529,                0.93736,                0.89143,                0.92809,                0.82423,                0.49428,                0.42409,                  1.077,             0.00074864,             0.00074864,             0.00074864
                    318,                 0.2287,                0.24509,                0.86832,                0.92062,                0.88571,                0.92993,                0.83966,                0.48829,                0.41708,                 1.0687,             0.00074468,             0.00074468,             0.00074468
